源编号,源类,年份,行业代码,行业名称,设备类型,排口编号,核算项数,分类理由
SRC-RAW-25D6B2DE5539F63F9016,工业锅炉,2022,1492,保健食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-11261CB1D223C6D26809,工业锅炉,2022,1492,保健食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-E1C50B40D2DCCFDE0CDF,工业锅炉,2022,1492,保健食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-3E6E79C763C009315A3F,工业锅炉,2022,1492,保健食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-673759B462AEB180533F,工业锅炉,2022,1492,保健食品制造,燃气锅炉,DA001,9,[]
SRC-RAW-22CA164DFA96F3220229,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-FC2740572F2C64170F3D,工业锅炉,2022,2642,油墨及类似产品制造,燃气锅炉,DA002,9,[]
SRC-RAW-E5D5C08BCBB7D7BFF21F,工业锅炉,2022,2642,油墨及类似产品制造,燃气锅炉,DA002,9,[]
SRC-RAW-5E1F81482A57A754BCFE,工业锅炉,2022,3360,金属表面处理及热处理加工,燃油锅炉,DA002,9,[]
SRC-RAW-4D15C6E47C4E012B69A2,范围外,2022,3331,集装箱制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-F1220029AD887E209B43,工业锅炉,2022,3331,集装箱制造,燃气锅炉,DA021,9,[]
SRC-RAW-3203977F5D5270B760BF,火电热力,2022,4412,热电联产,燃煤锅炉,DA001,9,[]
SRC-RAW-E2673803482D4F76F5EC,火电热力,2022,4412,热电联产,燃煤锅炉,DA001,9,[]
SRC-RAW-7057245F3E3F239AD204,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-FD79BD3BADBA834EA813,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-0D301274CFA9EB4D2854,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-AC15A9DCFB98355F6A6D,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA002,9,[]
SRC-RAW-125CA2C7EFB7D4276401,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA002,9,[]
SRC-RAW-B2CFA519E998D28E0BA3,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA002,9,[]
SRC-RAW-646BB2A63CA38BCE0C1D,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-141E27FAF28F1F6DF5C7,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-BF6CD0FC1C9AF6F205C5,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA002,9,[]
SRC-RAW-766570BC5F6269147834,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA003,9,[]
SRC-RAW-1BB37DBEF768C028F781,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA003,9,[]
SRC-RAW-08D4EF6EBE1ACE09053D,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA004,9,[]
SRC-RAW-8F8246C14ED1D2D9CAF3,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA004,9,[]
SRC-RAW-A841F3E23A31E53C590D,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA005,9,[]
SRC-RAW-FF764C52DBEA95489D15,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA005,9,[]
SRC-RAW-4386EA47786A8FDEAAE0,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-6641CDD9BC2998662850,工业锅炉,2022,1332,非食用植物油加工,燃气锅炉,DA001,9,[]
SRC-RAW-335C1877B1077DD809D5,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-0F315BDBBC54BC58D221,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-DD3788D377C0461B9B60,工业锅炉,2022,2613,无机盐制造,燃气锅炉,DA001,9,[]
SRC-RAW-D683446446875279A2C7,范围外,2022,3031,粘土砖瓦及建筑砌块制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-FF1B7B95B84A31F7EA48,工业锅炉,2022,3024,轻质建筑材料制造,燃气锅炉,DA001,9,[]
SRC-RAW-9CFD447C53D99C693DEC,工业锅炉,2022,3024,轻质建筑材料制造,燃气锅炉,DA001,9,[]
SRC-RAW-C31AC3A1AA390A1FBEB2,火电热力,2022,4412,热电联产,燃煤锅炉,DA001,9,[]
SRC-RAW-F590CE315F9A8DC1C170,工业锅炉,2022,2925,塑料人造革、合成革制造,燃气锅炉,DA006,9,[]
SRC-RAW-F67ED07E6D46DD6B0009,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-02A50B98137D7E51CD29,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-58DD8F678B0A72A2AE13,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-E9A01AF5EC69C8DDF2C8,工业锅炉,2022,1431,米、面制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-BF692DCA8463A724C4F9,工业锅炉,2022,2651,初级形态塑料及合成树脂制造,燃气锅炉,DA002,9,[]
SRC-RAW-734FF3DE5F360D0C2507,工业锅炉,2022,2651,初级形态塑料及合成树脂制造,燃气锅炉,DA014,9,[]
SRC-RAW-81489D23A0DB6ABE5141,工业锅炉,2022,2669,其他专用化学产品制造,燃油锅炉,DA001,9,[]
SRC-RAW-1BF474C507E9F04CF42E,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-A7571CB7EB6B10DEC039,工业锅炉,2022,2221,机制纸及纸板制造,燃气锅炉,DA001,9,[]
SRC-RAW-5C6E83E6E7B45D06EB00,范围外,2022,2231,纸和纸板容器制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-303DA89BD6FC529EDD81,工业锅炉,2022,3239,其他稀有金属冶炼,燃气锅炉,DA001,9,[]
SRC-RAW-9D598F700CE293DAC830,工业锅炉,2022,3239,其他稀有金属冶炼,燃气锅炉,DA001,9,[]
SRC-RAW-E96905E3B48B34BA3376,工业锅炉,2022,3239,其他稀有金属冶炼,燃气锅炉,DA001,9,[]
SRC-RAW-A0024652DC04A61A58B4,工业锅炉,2022,3130,钢压延加工,燃气锅炉,DA006,17,[]
SRC-RAW-8939865C80A1B26B1328,工业锅炉,2022,1712,棉织造加工,燃气锅炉,DA001,9,[]
SRC-RAW-4E61B23C6911EECAFAEF,工业锅炉,2022,2221,机制纸及纸板制造,燃气锅炉,DA002,9,[]
SRC-RAW-9FFE1765E232A7C09C09,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-6E95131327F74EF636CA,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-AF939BF6E87B8788CDC8,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-1CA9E89BA0996671A30B,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-3690F16902E6BD8037B3,范围外,2022,2924,泡沫塑料制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-72F526FBE4B5513178FA,范围外,2022,1329,其他饲料加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-96B4F62EA92E69AB7F5D,工业锅炉,2022,2641,涂料制造,燃油锅炉,DA002,9,[]
SRC-RAW-5EB562E3FFA0E13B0AC2,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA003,9,[]
SRC-RAW-1FD4343BD9C1A56DAB29,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-2978FB24041E22A2EE51,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-0055E4FBFB3D85EC653E,工业锅炉,2022,2221,机制纸及纸板制造,燃气锅炉,DA002,9,[]
SRC-RAW-A62179F30879836A63A2,工业锅炉,2022,2221,机制纸及纸板制造,燃气锅炉,DA001,9,[]
SRC-RAW-6EFBB3E31115784B03FF,工业锅炉,2022,1910,皮革鞣制加工,燃气锅炉,DA007,9,[]
SRC-RAW-36E7F2B1420FEC02C6BA,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-73D19F81D666CDD7A9E7,范围外,2022,1752,化纤织物染整精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-AE71711CB54EB3B23A7B,范围外,2022,1752,化纤织物染整精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-93B032DE97655D5110C6,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA003,9,[]
SRC-RAW-E6F864CEE3D716932DE6,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA004,9,[]
SRC-RAW-6B3646609D58950A5DAC,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA005,9,[]
SRC-RAW-F6A289C8361F708E7ECD,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA006,9,[]
SRC-RAW-080DEA41626FAFDA06E2,范围外,2022,1329,其他饲料加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-31C60B4B843403B97C6A,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-325DCE33238B7BD27DE9,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-1F653AAD75690E09B76C,工业锅炉,2022,1493,冷冻饮品及食用冰制造,燃气锅炉,DA001,9,[]
SRC-RAW-92FA49C9BF5A22890199,工业锅炉,2022,1493,冷冻饮品及食用冰制造,燃气锅炉,DA002,9,[]
SRC-RAW-8BD9B3D856A9265ED114,工业锅炉,2022,2924,泡沫塑料制造,燃气锅炉,DA001,9,[]
SRC-RAW-874F5E55C9F8425519FB,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA001,9,[]
SRC-RAW-44055B7A447F798A598F,工业锅炉,2022,1762,针织或钩针编织物印染精加工,燃气锅炉,DA009,9,[]
SRC-RAW-DFDCF5531376A9578B84,工业锅炉,2022,1762,针织或钩针编织物印染精加工,燃气锅炉,DA008,9,[]
SRC-RAW-00E4B07E6903958D9DB6,工业锅炉,2022,1762,针织或钩针编织物印染精加工,燃气锅炉,DA007,9,[]
SRC-RAW-0DC11FA02E92E972C43D,范围外,2022,2221,机制纸及纸板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-BFF6AF4692E05887A1C7,工业锅炉,2022,2651,初级形态塑料及合成树脂制造,燃气锅炉,DA001,9,[]
SRC-RAW-903BB9B46112F996CCA1,工业锅炉,2022,2651,初级形态塑料及合成树脂制造,燃气锅炉,DA001,9,[]
SRC-RAW-AEC63871C203D2AFF862,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-AE39E52805C073412980,工业锅炉,2022,3022,砼结构构件制造,燃气锅炉,DA001,9,[]
SRC-RAW-E03CE107BD03A41F801E,工业锅炉,2022,1529,茶饮料及其他饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-5FD6A9D70D2C68489365,工业锅炉,2022,1529,茶饮料及其他饮料制造,燃气锅炉,DA001,9,[]
SRC-RAW-2D6473D069D2293F52BA,工业锅炉,2022,1529,茶饮料及其他饮料制造,燃气锅炉,DA002,9,[]
SRC-RAW-03B8F19820E91154B068,工业锅炉,2022,1529,茶饮料及其他饮料制造,燃气锅炉,DA002,9,[]
SRC-RAW-58CB2CB748DDC20560F6,火电热力,2022,4411,火力发电,燃气锅炉,DA001,9,[]
SRC-RAW-E15C2C1ECEDAD44E813D,火电热力,2022,4411,火力发电,燃气锅炉,DA002,9,[]
SRC-RAW-7EDF2FE5F0F1DD84F37F,工业锅炉,2022,3130,钢压延加工,燃气锅炉,DA009,9,[]
SRC-RAW-36640E4DC25BD4C2B8DC,范围外,2022,1431,米、面制品制造,,DA001,0,[]
SRC-RAW-8465A4585372C8D60423,工业锅炉,2022,1331,食用植物油加工,燃气锅炉,DA004,9,[]
SRC-RAW-6980A669806C5025D0A5,工业锅炉,2022,1331,食用植物油加工,燃气锅炉,DA004,9,[]
SRC-RAW-F1820ADA015548D53CD4,工业锅炉,2022,1331,食用植物油加工,燃气锅炉,DA003,9,[]
SRC-RAW-EDB80E4FD65DE610F35B,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-C0BDF62A7EABF6E5A5C7,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-A2927385EEAE262152EB,工业锅炉,2022,3130,钢压延加工,燃气锅炉,DA014,9,[]
SRC-RAW-F532F2130C5A69A3D178,工业锅炉,2022,1762,针织或钩针编织物印染精加工,燃气锅炉,DA001,9,[]
SRC-RAW-03A0592F722F9DA1EF8A,范围外,2022,1329,其他饲料加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-359C6F5F973D7A831907,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-E554E034D7527B6F1FF6,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-0BAB7158094C39A40FA6,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA002,9,[]
SRC-RAW-82349767BA8D0C05FFAA,范围外,2022,1781,非织造布制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-BFD53C684A1E68C0BAD5,火电热力,2022,4412,热电联产,燃煤锅炉,DA006,9,[]
SRC-RAW-39E2EF967D6F6B1CFD28,火电热力,2022,4412,热电联产,燃煤锅炉,DA006,9,[]
SRC-RAW-4ACC17BDDF25C89DE115,工业锅炉,2022,2613,无机盐制造,燃气锅炉,DA011,9,[]
SRC-RAW-B6649487180DD3B86E1D,工业锅炉,2022,2613,无机盐制造,燃气锅炉,DA012,9,[]
SRC-RAW-8188683F65489B0CDE6C,工业锅炉,2022,2231,纸和纸板容器制造,燃气锅炉,DA001,17,[]
SRC-RAW-F76949D1DD217A102B47,范围外,2022,1711,棉纺纱加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-359D92627E8020C2DF5C,范围外,2022,1711,棉纺纱加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-D8136A7B508E4E2FCC65,范围外,2022,1712,棉织造加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-E725086B20FBCC2A7913,范围外,2022,1712,棉织造加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-CC08EBE3D67B8F2486C6,工业锅炉,2022,2921,塑料薄膜制造,燃气锅炉,DA006,9,[]
SRC-RAW-566830B1ACC23FBA1019,工业锅炉,2022,3130,钢压延加工,燃气锅炉,DA001,9,[]
SRC-RAW-D06879EDD4051369656A,火电热力,2022,4430,热力生产和供应,燃生物质锅炉,DA001,9,[]
SRC-RAW-CE512E072868B79C26FD,火电热力,2022,4430,热力生产和供应,燃生物质锅炉,DA001,9,[]
SRC-RAW-1FD005B0F51D504DAECA,范围外,2022,1779,其他家用纺织制成品制造,燃生物质锅炉,DA002,0,[]
SRC-RAW-0F64281FBC2A708B39E0,工业锅炉,2022,3252,铝压延加工,燃气锅炉,DA004,9,[]
SRC-RAW-249FD1A9880A976A9345,工业锅炉,2022,3252,铝压延加工,燃气锅炉,DA005,9,[]
SRC-RAW-36725ACB20C103B608DD,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-094C989C0E3666E15161,范围外,2022,2221,机制纸及纸板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-20323EBE3E82E32E4046,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA002,0,[]
SRC-RAW-F4362B1F0DD113F7107D,火电热力,2022,4411,火力发电,燃煤锅炉,DA001,9,[]
SRC-RAW-568486153061EFF23C0E,火电热力,2022,4411,火力发电,燃煤锅炉,DA001,9,[]
SRC-RAW-C3BBF9D631AD3B1F5011,火电热力,2022,4411,火力发电,燃煤锅炉,DA002,9,[]
SRC-RAW-519099C4DE48B6F6BA2A,火电热力,2022,4411,火力发电,燃煤锅炉,DA003,9,[]
SRC-RAW-FD6EF161EFDABABAC119,火电热力,2022,4411,火力发电,燃煤锅炉,DA004,9,[]
SRC-RAW-5607458528344CD6A61E,火电热力,2022,4411,火力发电,燃煤锅炉,DA005,9,[]
SRC-RAW-8129FEA76C852631EB98,火电热力,2022,4411,火力发电,燃煤锅炉,DA006,9,[]
SRC-RAW-B9187C9F78C5A3A0B811,范围外,2022,2720,化学药品制剂制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-756DDC258EDC774E98A5,范围外,2022,2221,机制纸及纸板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-5520BCCBC84D0CA301DB,范围外,2022,2221,机制纸及纸板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-D5413702E01E89A05CBE,范围外,2022,2023,刨花板制造,燃生物质锅炉,DA015,0,[]
SRC-RAW-5DC2D34D18F7FBD3B293,范围外,2022,2023,刨花板制造,燃生物质锅炉,DA015,0,[]
SRC-RAW-821A208CBB80331621E4,范围外,2022,2231,纸和纸板容器制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-766FE5994AAA1BA6D9E1,工业锅炉,2022,3360,金属表面处理及热处理加工,燃油锅炉,DA020,9,[]
SRC-RAW-C9C59E3E4C38559A591D,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-0C33EE8FC769C486F086,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-9B592DE37B8B67411FAA,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA002,9,[]
SRC-RAW-63C27F4AF122BDC7BACC,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA002,9,[]
SRC-RAW-CD9366615DEB1A07CFCB,范围外,2022,2710,化学药品原料药制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-D967AC9289EA2A853CC9,范围外,2022,3360,金属表面处理及热处理加工,燃生物质锅炉,DA003,0,[]
SRC-RAW-7D71A9F4D415B292C8A6,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-B06FF50BA4AB3AF31867,工业锅炉,2022,1392,豆制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-52ABEFDCD247E0AE3BBB,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-16A3CA760C9CD56B0ABB,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA002,9,[]
SRC-RAW-B59982CA95F772ADC268,范围外,2022,2029,其他人造板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-6B54E64A1162B333C4E6,工业锅炉,2022,2822,涤纶纤维制造,燃煤锅炉,DA001,9,[]
SRC-RAW-585965911AD7B9ABDBB4,范围外,2022,2822,涤纶纤维制造,,DA001,0,[]
SRC-RAW-2501ABC34878C9F2EB81,范围外,2022,2130,金属家具制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-BC2C6F03F53262F6DEDE,工业锅炉,2022,3031,粘土砖瓦及建筑砌块制造,燃气锅炉,DA001,9,[]
SRC-RAW-A895F1B78686354D2CF4,工业锅炉,2022,1819,其他机织服装制造,燃气锅炉,DA001,17,[]
SRC-RAW-5EFCCF08CF28370B2F78,范围外,2022,3360,金属表面处理及热处理加工,,DA007,0,[]
SRC-RAW-103D92045127E4E7C69B,范围外,2022,3360,金属表面处理及热处理加工,,DA008,0,[]
SRC-RAW-DC173A78ABD1D4EA45D4,范围外,2022,3360,金属表面处理及热处理加工,,DA009,0,[]
SRC-RAW-192F1177383D4CCC1E49,范围外,2022,3360,金属表面处理及热处理加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-6D3E3B7DED9374C6CCAF,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-771E4EEA3F2ADB79147E,工业锅炉,2022,3982,电子电路制造,燃气锅炉,DA051,9,[]
SRC-RAW-7EB1C46051FBE0A19C02,工业锅炉,2022,1811,运动机织服装制造,燃气锅炉,DA001,9,[]
SRC-RAW-5DA84E5BB1BFA10FC2A0,工业锅炉,2022,2710,化学药品原料药制造,燃油锅炉,DA001,9,[]
SRC-RAW-51BBAA74BBD7925A3321,工业锅炉,2022,2720,化学药品制剂制造,燃气锅炉,DA001,9,[]
SRC-RAW-94EB63E8B214DE3E6F56,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA001,9,[]
SRC-RAW-F591619B9D962026D162,工业锅炉,2022,2822,涤纶纤维制造,燃气锅炉,DA001,9,[]
SRC-RAW-5A674BA4FABA4F7493D7,工业锅炉,2022,2667,动物胶制造,燃气锅炉,DA001,9,[]
SRC-RAW-D812BC1DFB6CCB64371C,工业锅炉,2022,2667,动物胶制造,燃气锅炉,DA001,9,[]
SRC-RAW-EFC96E3C215D64EAFD99,范围外,2022,1462,酱油、食醋及类似制品制造,燃气轮机,DA005,0,[]
SRC-RAW-24045F9F9E14594BDBDF,范围外,2022,1392,豆制品制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-CE7FBFB4A14D7E3A242D,范围外,2022,2239,其他纸制品制造,燃生物质锅炉,DA006,0,[]
SRC-RAW-DE611E12C0DA8450AD18,范围外,2022,2022,纤维板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-867A0516B58289A8B189,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA003,9,[]
SRC-RAW-4F529FFD72B6E393B5D2,工业锅炉,2022,3024,轻质建筑材料制造,燃气锅炉,DA001,9,[]
SRC-RAW-F8AE4D3EE977161D3ED0,工业锅炉,2022,3024,轻质建筑材料制造,燃气锅炉,DA002,9,[]
SRC-RAW-26100081002E1998CF93,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA013,9,[]
SRC-RAW-701DFEA81EC8DE6913A8,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA002,9,[]
SRC-RAW-2906AC075538ADB6401B,范围外,2022,1462,酱油、食醋及类似制品制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-E74160F22F6BB76159E7,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-8903F849E498CE3E44DF,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA007,9,[]
SRC-RAW-3773392A01F3A2325FB8,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-E011BD5622B4EF61996F,工业锅炉,2022,1711,棉纺纱加工,燃气锅炉,DA001,9,[]
SRC-RAW-E15DB01DCBB71669921A,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA010,9,[]
SRC-RAW-570F09E022C953AB412E,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA011,9,[]
SRC-RAW-F6788FA76631915B0A23,范围外,2022,1711,棉纺纱加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-97EA716F437BFB0F33BD,范围外,2022,1762,针织或钩针编织物印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-2D45A0FEE1C2DF519D86,范围外,2022,2022,纤维板制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-CB638369D31192657F8E,工业锅炉,2022,1752,化纤织物染整精加工,燃气锅炉,DA001,9,[]
SRC-RAW-2357FD701EFB063BB3A7,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA022,9,[]
SRC-RAW-E0DE0DF08E0F5FF6E12D,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA023,9,[]
SRC-RAW-03E6E32F6CF21C7AA070,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA024,9,[]
SRC-RAW-5373F3B8F7FF1900D012,工业锅炉,2022,1329,其他饲料加工,燃气锅炉,DA001,9,[]
SRC-RAW-F54B906BFC1343AD43B3,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-1BE553A79AF32B28D6DE,工业锅炉,2022,1462,酱油、食醋及类似制品制造,燃气锅炉,DA001,9,[]
SRC-RAW-C479E7721DCE7C715C41,范围外,2022,1713,棉印染精加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-A95B57E83DEAD978F698,工业锅炉,2022,1713,棉印染精加工,燃煤锅炉,DA001,9,[]
SRC-RAW-7755813F355C9411C824,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA004,9,[]
SRC-RAW-B14ED4721F1B87D12126,范围外,2022,1419,饼干及其他焙烤食品制造,,DA001,0,[]
SRC-RAW-DB768E3960DC2F3EA897,工业锅炉,2022,3311,金属结构制造,燃气锅炉,DA001,9,[]
SRC-RAW-79756C4A01FD66A87672,范围外,2022,3360,金属表面处理及热处理加工,燃生物质锅炉,DA001,0,[]
SRC-RAW-A96A9517A4718604FC8A,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA001,9,[]
SRC-RAW-DFE19DBE9EB2DC0F36A1,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA002,9,[]
SRC-RAW-519DAA065F1065DCAC62,工业锅炉,2022,1713,棉印染精加工,燃气锅炉,DA001,9,[]
SRC-RAW-7813A6602AB08D5E89F8,工业锅炉,2022,2221,机制纸及纸板制造,燃气锅炉,DA001,9,[]
SRC-RAW-8B3334BCF034502331DE,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-AD860A67C969CC5EDB3A,范围外,2022,1523,果菜汁及果菜汁饮料制造,燃生物质锅炉,DA001,0,[]
SRC-RAW-90E31B8E81039059F51E,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA006,9,[]
SRC-RAW-7037631EF196ADB2BD49,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA009,9,[]
SRC-RAW-349302B024DC66E12D00,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-6FDEC22A7FF2261FEE51,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA001,9,[]
SRC-RAW-9ABC48AF22E5E29A5A80,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA011,9,[]
SRC-RAW-B960A302E802DF2B774D,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA012,9,[]
SRC-RAW-58D392F757D993DA26E3,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA013,9,[]
SRC-RAW-B5908C0301AA9D0E6E94,工业锅炉,2022,2221,机制纸及纸板制造,燃煤锅炉,DA001,9,[]
SRC-RAW-CA36D74776AAC59961A2,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA006,9,[]
SRC-RAW-9F010C49E3DAAD1CE087,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA007,9,[]
SRC-RAW-FB8A12607B691AE0D04E,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA008,9,[]
SRC-RAW-91CEBB2E76541D5F8187,工业锅炉,2022,4190,其他未列明制造业,燃气锅炉,DA001,9,[]
SRC-RAW-29A598351FC6E1AB9F7B,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA008,9,[]
SRC-RAW-2B5F9EE7C17F7DE3E88B,工业锅炉,2022,3360,金属表面处理及热处理加工,燃气锅炉,DA009,9,[]
